_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,agree_or_not,agree_or_not:variance,agree_or_not_gold,sentence
703397497,false,finalized,3,4/14/15 14:32,4.67,0.471,,arm can be used as the opposite of leg
703397498,false,finalized,3,4/13/15 5:11,4.67,0.471,,air is made of oxygen
703397499,false,finalized,3,4/14/15 7:43,5,0,,divorce can be used as the opposite of marriage
703397500,false,finalized,3,4/14/15 5:34,4.33,0.471,,want can be used as the opposite of dislike
703397501,false,finalized,3,4/14/15 6:53,4.33,0.471,,hop is a kind of move
703397502,false,finalized,3,4/14/15 6:23,1.33,0.471,,experiment can be used as the opposite of test
703397503,false,finalized,3,4/14/15 8:04,5,0,,commerce can be used with the same meaning of trade
703397504,false,finalized,3,4/14/15 8:02,5,0,,book is made of paper
703397505,false,finalized,3,4/14/15 14:33,1.67,0.471,,page can be used as the opposite of girl
703397506,false,finalized,3,4/13/15 20:07,5,0,,program is made of instruction
703397507,false,finalized,3,4/13/15 12:42,4.33,0.471,,use can be used with the same meaning of wear
703397508,false,finalized,3,4/14/15 10:03,1.33,0.471,,stigma is a kind of wind
703397509,false,finalized,3,4/14/15 8:19,2,1.414,,money is a kind of play
703397510,false,finalized,3,4/14/15 7:51,4.33,0.471,,end is a kind of happen
703397511,false,finalized,3,4/14/15 7:59,1.67,0.471,,catch is a kind of object
703397512,false,finalized,3,4/14/15 9:04,5,0,,south_america is part of earth
703397513,false,finalized,3,4/14/15 10:25,5,0,,japan is a kind of country
703397514,false,finalized,3,4/14/15 13:50,4.67,0.471,,horse is a kind of live_thing
703397515,false,finalized,3,4/14/15 8:12,5,0,,fall can be used as the opposite of fly
703397516,false,finalized,3,4/14/15 12:50,1,0,,window is part of dog
703397517,false,finalized,3,4/13/15 7:25,4.33,0.471,,wind is a kind of weather
703397518,false,finalized,3,4/14/15 8:56,1.33,0.471,,war can be used as the opposite of time
703397519,false,finalized,3,4/14/15 8:49,3,1.633,,bear can be used as the opposite of bull
703397520,false,finalized,3,4/14/15 9:36,2.67,1.7,,cake can be used as the opposite of sour
703397521,false,finalized,3,4/14/15 9:12,1,0,,make is a kind of reach
703397522,false,finalized,3,4/14/15 13:00,2,0,,bird is part of wing
703397523,false,finalized,3,4/14/15 9:44,3.33,1.7,,bad can be used as the opposite of prime
703397524,false,finalized,3,4/14/15 10:54,3.67,1.247,,ocean is part of wave
703397525,false,finalized,3,4/14/15 12:15,4.67,0.471,,death is a kind of kill
703397526,false,finalized,3,4/14/15 10:20,4,0,,air can be used as the opposite of land
703397527,false,finalized,3,4/14/15 6:36,4.67,0.471,,swallow can be used as the opposite of spit
703397528,false,finalized,3,4/14/15 7:39,1,0,,corn is a kind of build
703397529,false,finalized,3,4/14/15 6:01,5,0,,move can be used as the opposite of sit
703397530,false,finalized,3,4/14/15 10:00,1,0,,middle can be used as the opposite of leave
703397531,false,finalized,3,4/14/15 10:00,5,0,,cancer is a kind of illness
703397532,false,finalized,3,4/13/15 15:31,1,0,,friendship can be used as the opposite of ship
703397533,false,finalized,3,4/14/15 8:02,4,0.816,,apple can be used as the opposite of banana
703397534,false,finalized,3,4/14/15 11:32,2.33,1.247,,spirit is a kind of place
703397535,false,finalized,3,4/14/15 7:05,2.33,1.247,,terminal is a kind of contact
703397536,false,finalized,3,4/14/15 9:16,4.33,0.471,,white_house is a kind of place
703397537,false,finalized,3,4/14/15 10:03,2.33,1.247,,produce can be used as the opposite of meat
703397538,false,finalized,3,4/14/15 14:27,4.33,0.471,,picture can be used as the opposite of movie
703397539,false,finalized,3,4/14/15 7:47,4,1.414,,result can be used as the opposite of problem
703397540,false,finalized,3,4/13/15 9:02,2.33,1.247,,charge can be used as the opposite of fall
703397541,false,finalized,3,4/14/15 7:41,2,0,,band can be used as the opposite of drum
703397542,false,finalized,3,4/12/15 21:20,4.67,0.471,,breakfast can be used as the opposite of dinner
703397543,false,finalized,3,4/14/15 8:36,4.67,0.471,,mind can be used as the opposite of matter
703397544,false,finalized,3,4/12/15 22:03,4.67,0.471,,circle can be used with the same meaning of curve
703397545,false,finalized,3,4/14/15 14:27,4.67,0.471,,bow is part of ship
703397546,false,finalized,3,4/14/15 9:28,1,0,,quality can be used as the opposite of make
703397547,false,finalized,3,4/14/15 12:45,2,0,,toy can be used as the opposite of fun
703397548,false,finalized,3,4/14/15 8:15,2,1.414,,hand is part of thumb
703397549,false,finalized,3,4/14/15 10:06,2,1.414,,lock is a kind of construct
703397550,false,finalized,3,4/14/15 9:10,4,1.414,,mind can be used with the same meaning of learn
703397551,false,finalized,3,4/14/15 8:20,4.67,0.471,,practice can be used with the same meaning of exercise
703397552,false,finalized,3,4/13/15 17:24,4,1.414,,pass can be used as the opposite of hold
703397553,false,finalized,3,4/14/15 7:22,2.67,0.943,,pleasure is a kind of see
703397554,false,finalized,3,4/14/15 10:19,4.33,0.471,,harvest is a kind of remove
703397555,false,finalized,3,4/13/15 16:14,1,0,,if stumble is true
703397556,false,finalized,3,4/14/15 8:07,2,1.414,,retire is a kind of tire
703397557,false,finalized,3,4/13/15 5:11,2.33,1.886,,defeat can be used as the opposite of wine
703397558,false,finalized,3,4/14/15 7:35,1.33,0.471,,ball can be used with the same meaning of screw
703397559,false,finalized,3,4/14/15 8:49,1,0,,dress can be used as the opposite of man
703397560,false,finalized,3,4/13/15 16:36,5,0,,fog is a kind of weather
703397561,false,finalized,3,4/14/15 13:03,1.67,0.471,,knob is a kind of place
703397562,false,finalized,3,4/12/15 21:39,4,1.414,,pass can be used as the opposite of understand
703397563,false,finalized,3,4/12/15 21:26,1,0,,monitor is a kind of carpet
703397564,false,finalized,3,4/14/15 12:43,1.33,0.471,,dragon is a kind of bird
703397565,false,finalized,3,4/14/15 12:49,4.33,0.471,,heart can be used with the same meaning of affection
703397566,false,finalized,3,4/14/15 7:24,4.33,0.471,,molecule is made of atom
703397567,false,finalized,3,4/14/15 10:54,4.33,0.471,,present is a kind of time
703397568,false,finalized,3,4/13/15 15:29,1,0,,key is a kind of understand
703397569,false,finalized,3,4/14/15 7:04,3,1.414,,save is a kind of play
703397570,false,finalized,3,4/14/15 8:41,4.67,0.471,,galaxy can be used with the same meaning of milky_way
703397571,false,finalized,3,4/14/15 9:16,1,0,,draw is a kind of shape
703397572,false,finalized,3,4/14/15 12:49,5,0,,mother is a kind of female
703397573,false,finalized,3,4/14/15 6:36,4,0,,know is a kind of recognize
703397574,false,finalized,3,4/14/15 12:58,2.67,0.943,,bill can be used with the same meaning of post
703397575,false,finalized,3,4/14/15 15:07,1.33,0.471,,card is a kind of see
703397576,false,finalized,3,4/14/15 6:22,2.67,1.247,,energy is a kind of event
703397577,false,finalized,3,4/14/15 11:32,4.33,0.471,,divorce can be used with the same meaning of separate
703397578,false,finalized,3,4/14/15 13:42,2.33,1.247,,object is a kind of place
703397579,false,finalized,3,4/14/15 7:53,4.33,0.471,,everything is a kind of data
703397580,false,finalized,3,4/12/15 23:55,5,0,,toast is a kind of bread
703397581,false,finalized,3,4/14/15 12:54,2,0,,church is a kind of bar
703397582,false,finalized,3,4/12/15 21:17,5,0,,democracy is a kind of political_ideology
703397583,false,finalized,3,4/14/15 8:29,4.67,0.471,,reach can be used as the opposite of leave
703397584,false,finalized,3,4/14/15 9:05,1.33,0.471,,hand is a kind of lead
703397585,false,finalized,3,4/14/15 6:02,2.33,1.886,,college can be used as the opposite of school
703397586,false,finalized,3,4/14/15 5:38,1,0,,marry is a kind of person
703397587,false,finalized,3,4/14/15 8:55,4.67,0.471,,free can be used as the opposite of buy
703397588,false,finalized,3,4/14/15 7:57,5,0,,land can be used as the opposite of sea
703397589,false,finalized,3,4/14/15 13:46,1.67,0.471,,price is a kind of play
703397590,false,finalized,3,4/14/15 6:28,2,1.414,,iron is a kind of shade
703397591,false,finalized,3,4/14/15 12:42,4.33,0.471,,increase can be used as the opposite of low
703397592,false,finalized,3,4/14/15 9:08,1,0,,field is a kind of person
703397593,false,finalized,3,4/14/15 7:51,4,1.414,,credit is a kind of trust
703397594,false,finalized,3,4/14/15 8:23,1.33,0.471,,wave can be used as the opposite of lake
703397595,false,finalized,3,4/14/15 6:53,4.67,0.471,,freeze is a kind of cool
703397596,false,finalized,3,4/14/15 6:00,3.67,1.886,,fear can be used with the same meaning of terror
703397597,false,finalized,3,4/13/15 17:30,2.33,0.471,,learn is a kind of joy
703397598,false,finalized,3,4/12/15 23:48,5,0,,hand is a kind of body_part
703397599,false,finalized,3,4/14/15 12:38,3.33,0.943,,look can be used with the same meaning of mind
703397600,false,finalized,3,4/14/15 7:51,5,0,,penis is made of cell
703397601,false,finalized,3,4/14/15 10:05,1.33,0.471,,lie can be used with the same meaning of lease
703397602,false,finalized,3,4/14/15 6:02,4.33,0.471,,band can be used with the same meaning of ring
703397603,false,finalized,3,4/13/15 16:10,4,0.816,,party can be used with the same meaning of social
703397604,false,finalized,3,4/14/15 11:14,3.33,0.943,,sing is a kind of talk
703397605,false,finalized,3,4/14/15 12:38,4,0,,south_america is part of america
703397606,false,finalized,3,4/14/15 14:01,5,0,,marry can be used with the same meaning of wed
703397607,false,finalized,3,4/13/15 16:09,2.33,1.247,,iron is a kind of color
703397608,false,finalized,3,4/14/15 7:41,4,0,,read can be used as the opposite of write
703397609,false,finalized,3,4/14/15 6:23,4.67,0.471,,game is a kind of meat
703397610,false,finalized,3,4/14/15 6:43,2,1.414,,if look is true
703397611,false,finalized,3,4/14/15 14:28,4.33,0.471,,compress can be used with the same meaning of contract
703397612,false,finalized,3,4/12/15 22:16,1.33,0.471,,door is a kind of place
703397613,false,finalized,3,4/14/15 8:36,5,0,,tread can be used with the same meaning of step
703397614,false,finalized,3,4/12/15 23:47,1,0,,graphite can be used with the same meaning of plastic
703397615,false,finalized,3,4/14/15 9:03,3.33,1.7,,basketball is a kind of action
703397616,false,finalized,3,4/14/15 7:35,2,0.816,,if till is true
703397617,false,finalized,3,4/12/15 23:48,3.67,1.247,,room is a kind of house
703397618,false,finalized,3,4/14/15 8:28,2.67,1.7,,carry can be used with the same meaning of travel
703397619,false,finalized,3,4/14/15 9:46,4.67,0.471,,act is a kind of perform
703397620,false,finalized,3,4/14/15 12:11,2,0.816,,quench is a kind of meet
703397621,false,finalized,3,4/14/15 11:22,4.33,0.471,,word can be used as the opposite of number
703397622,false,finalized,3,4/14/15 8:26,4.67,0.471,,heart can be used with the same meaning of spirit
703397623,false,finalized,3,4/14/15 6:46,4.67,0.471,,practice can be used with the same meaning of trial
703397624,false,finalized,3,4/13/15 22:55,3.33,0.471,,world is a kind of business
703397625,false,finalized,3,4/14/15 6:28,5,0,,night is a kind of time
703397626,false,finalized,3,4/14/15 7:59,4.67,0.471,,see can be used with the same meaning of view
703397627,false,finalized,3,4/14/15 10:47,4.67,0.471,,proton is part of atom
703397628,false,finalized,3,4/14/15 5:24,4.33,0.471,,article is a kind of piece
703397629,false,finalized,3,4/14/15 8:54,5,0,,aisle is part of store
703397630,false,finalized,3,4/14/15 7:59,1.67,0.471,,line can be used as the opposite of body
703397631,false,finalized,3,4/14/15 11:38,1.67,0.471,,wing is a kind of help
703397632,false,finalized,3,4/14/15 9:59,3,1.414,,stock is part of pistol
703397633,false,finalized,3,4/14/15 8:52,5,0,,trade can be used with the same meaning of business
703397634,false,finalized,3,4/14/15 14:34,1.33,0.471,,charge is a kind of account
703397635,false,finalized,3,4/12/15 23:48,4.67,0.471,,bin can be used with the same meaning of container
703397636,false,finalized,3,4/14/15 9:43,3.67,1.886,,north is part of unite_state
703397637,false,finalized,3,4/14/15 8:58,5,0,,wall is part of build
703397638,false,finalized,3,4/14/15 6:54,5,0,,penis is made of flesh
703397639,false,finalized,3,4/14/15 7:38,2.67,0.471,,house is made of metal
703397640,false,finalized,3,4/14/15 6:36,1.33,0.471,,freedom is a kind of sport
703397641,false,finalized,3,4/14/15 5:31,4.33,0.471,,land can be used with the same meaning of soil
703397642,false,finalized,3,4/14/15 7:12,4.33,0.471,,evil can be used as the opposite of angel
703397643,false,finalized,3,4/14/15 7:58,1.33,0.471,,protect can be used as the opposite of keep
703397644,false,finalized,3,4/14/15 8:04,4.33,0.943,,bread can be used as the opposite of toast
703397645,false,finalized,3,4/14/15 6:27,4.67,0.471,,deal can be used with the same meaning of trade
703397646,false,finalized,3,4/13/15 7:39,3,1.414,,body can be used as the opposite of neck
703397647,false,finalized,3,4/14/15 12:42,3.67,1.247,,water can be used as the opposite of water_vapor
703397648,false,finalized,3,4/14/15 8:04,5,0,,kitten can be used as the opposite of dog
703397649,false,finalized,3,4/13/15 16:54,4.33,0.471,,coffee is a kind of tree
703397650,false,finalized,3,4/14/15 8:55,1,0,,pencil is a kind of mouse
703397651,false,finalized,3,4/14/15 14:33,3.67,1.247,,moon can be used as the opposite of planet
703397652,false,finalized,3,4/14/15 9:35,4,1.414,,hot can be used as the opposite of freeze
703397653,false,finalized,3,4/14/15 14:01,3.33,0.943,,meet can be used with the same meaning of touch
703397654,false,finalized,3,4/14/15 13:38,3.33,0.943,,mine can be used as the opposite of share
703397655,false,finalized,3,4/14/15 6:32,4.67,0.471,,lock is a kind of engage
703397656,false,finalized,3,4/14/15 8:59,1,0,,crop is a kind of bear
703397657,false,finalized,3,4/14/15 6:46,1.33,0.471,,fork is a kind of stair
703397658,false,finalized,3,4/14/15 10:06,3,1.414,,love is a kind of suffer
703397659,false,finalized,3,4/12/15 22:15,4.67,0.471,,pad is made of cotton
703397660,false,finalized,3,4/13/15 20:24,4.33,0.471,,fight can be used as the opposite of good
703397661,false,finalized,3,4/14/15 6:30,2.33,1.247,,escape can be used as the opposite of break
703397662,false,finalized,3,4/13/15 15:27,1,0,,fry_pan is a kind of human
703397663,false,finalized,3,4/14/15 12:39,1.33,0.471,,noble is a kind of place
703397664,false,finalized,3,4/12/15 20:55,5,0,,purpose can be used with the same meaning of plan
703397665,false,finalized,3,4/12/15 23:58,1,0,,ball is part of plant
703397666,false,finalized,3,4/14/15 8:56,1,0,,cannon is a kind of body_part
703397667,false,finalized,3,4/14/15 8:46,4.67,0.471,,lot can be used with the same meaning of group
703397668,false,finalized,3,4/14/15 10:18,1,0,,jam is a kind of person
703397669,false,finalized,3,4/14/15 9:38,3.33,1.7,,cold can be used as the opposite of bake
703397670,false,finalized,3,4/13/15 22:54,1,0,,cell_phone is a kind of fly
703397671,false,finalized,3,4/13/15 20:10,3,0.816,,hold is a kind of include
703397672,false,finalized,3,4/14/15 13:49,3.33,1.7,,theory can be used as the opposite of concrete
703397673,false,finalized,3,4/14/15 12:45,4.33,0.471,,unite_state is a kind of country
703397674,false,finalized,3,4/13/15 21:03,4.67,0.471,,bad can be used as the opposite of right
703397675,false,finalized,3,4/14/15 13:50,4.67,0.471,,keyboard is a kind of device
703397676,false,finalized,3,4/14/15 7:54,1,0,,light can be used with the same meaning of milk
703397677,false,finalized,3,4/14/15 14:32,4.33,0.471,,accident can be used as the opposite of purpose
703397678,false,finalized,3,4/14/15 8:52,1,0,,pencil is a kind of house
703397679,false,finalized,3,4/14/15 14:30,3,1.414,,butch can be used with the same meaning of murder
703397680,false,finalized,3,4/12/15 23:53,1.33,0.471,,right can be used as the opposite of curve
703397681,false,finalized,3,4/14/15 11:44,3,1.414,,get can be used with the same meaning of move
703397682,false,finalized,3,4/14/15 8:14,1.33,0.471,,telephone is a kind of door
703397683,false,finalized,3,4/12/15 20:26,5,0,,pupil can be used with the same meaning of student
703397684,false,finalized,3,4/14/15 10:01,3.33,0.943,,room can be used with the same meaning of volume
703397685,false,finalized,3,4/13/15 9:47,5,0,,bend can be used with the same meaning of curve
703397686,false,finalized,3,4/13/15 7:37,1.33,0.471,,eat can be used as the opposite of throw
703397687,false,finalized,3,4/14/15 7:04,4.67,0.471,,offspring can be used with the same meaning of baby
703397688,false,finalized,3,4/14/15 10:00,4.67,0.471,,orange is part of fruit
703397689,false,finalized,3,4/14/15 8:31,1,0,,australia is a kind of new_jersey
703397690,false,finalized,3,4/14/15 9:57,4.67,0.471,,use can be used with the same meaning of handle
703397691,false,finalized,3,4/14/15 13:49,1.67,0.471,,mall is a kind of college
703397692,false,finalized,3,4/13/15 7:37,3,1.414,,television is part of den
703397693,false,finalized,3,4/12/15 23:58,5,0,,tooth is a kind of body_part
703397694,false,finalized,3,4/14/15 10:07,3.67,0.471,,charm is a kind of control
703397695,false,finalized,3,4/14/15 12:50,4.33,0.471,,soup is made of water
703397696,false,finalized,3,4/14/15 5:34,1,0,,letter can be used as the opposite of short
703397697,false,finalized,3,4/14/15 7:35,4.67,0.471,,shade can be used as the opposite of sunlight
703397698,false,finalized,3,4/14/15 6:25,4.33,0.943,,castle can be used with the same meaning of keep
703397699,false,finalized,3,4/14/15 10:48,4,0,,duck can be used as the opposite of stand
703397700,false,finalized,3,4/14/15 9:01,1,0,,construct is a kind of person
703397701,false,finalized,3,4/13/15 15:23,4,0,,age is part of life
703397702,false,finalized,3,4/14/15 8:07,3.33,1.7,,seed is part of mustard
703397703,false,finalized,3,4/12/15 23:46,4.67,0.471,,recognize can be used as the opposite of unknown
703397704,false,finalized,3,4/12/15 21:18,1,0,,pen is a kind of fly
703397705,false,finalized,3,4/12/15 21:26,2.67,1.7,,flower can be used as the opposite of plant
703397706,false,finalized,3,4/14/15 14:02,1.67,0.471,,finger is a kind of place
703397707,false,finalized,3,4/14/15 5:20,5,0,,small is a kind of size
703397708,false,finalized,3,4/14/15 7:48,1.67,0.471,,core is a kind of bar
703397709,false,finalized,3,4/14/15 6:22,2.33,0.943,,hang can be used as the opposite of climb
703397710,false,finalized,3,4/14/15 8:52,5,0,,neck is a kind of body_part
703397711,false,finalized,3,4/14/15 8:19,4.67,0.471,,ear can be used as the opposite of eye
703397712,false,finalized,3,4/13/15 7:43,4,0,,back is a kind of confirm
703397713,false,finalized,3,4/12/15 21:19,1.33,0.471,,black is a kind of place
703397714,false,finalized,3,4/14/15 7:13,4.33,0.471,,bike is a kind of exercise
703397715,false,finalized,3,4/14/15 6:31,2.67,0.943,,drive can be used as the opposite of traffic
703397716,false,finalized,3,4/14/15 7:04,3.67,0.471,,toe can be used with the same meaning of hoof
703397717,false,finalized,3,4/14/15 9:13,5,0,,staff can be used with the same meaning of stick
703397718,false,finalized,3,4/14/15 9:10,1,0,,toilet is a kind of dress
703397719,false,finalized,3,4/14/15 6:21,3.67,1.247,,light can be used with the same meaning of enlightenment
703397720,false,finalized,3,4/12/15 21:16,1,0,,lover is a kind of play
703397721,false,finalized,3,4/14/15 14:27,4.67,0.471,,heart is part of body
703397722,false,finalized,3,4/14/15 8:50,1.67,0.943,,if eat is true
703397723,false,finalized,3,4/14/15 6:42,4,0.816,,town can be used as the opposite of farmland
703397724,false,finalized,3,4/12/15 20:50,5,0,,cave is a kind of hollow
703397725,false,finalized,3,4/14/15 7:13,2.33,1.247,,magic is a kind of business
703397726,false,finalized,3,4/14/15 5:18,2.67,1.7,,pass can be used with the same meaning of condition
703397727,false,finalized,3,4/14/15 7:38,2.67,1.247,,plate can be used as the opposite of food
703397728,false,finalized,3,4/13/15 16:33,2.33,1.247,,support can be used as the opposite of aid
703397729,false,finalized,3,4/14/15 9:24,3.33,1.7,,belt is a kind of fasten
703397730,false,finalized,3,4/13/15 9:51,5,0,,lady can be used with the same meaning of woman
703397731,false,finalized,3,4/14/15 7:46,1.33,0.471,,bag is a kind of place
703397732,false,finalized,3,4/14/15 7:06,4,0.816,,south can be used as the opposite of west
703397733,false,finalized,3,4/14/15 14:28,1.33,0.471,,small is a kind of place
703397734,false,finalized,3,4/14/15 9:51,4.33,0.471,,ball is a kind of toy
703397735,false,finalized,3,4/14/15 13:57,2.67,0.943,,farm can be used as the opposite of dwell
703397736,false,finalized,3,4/14/15 8:07,4.67,0.471,,give is a kind of perform
703397737,false,finalized,3,4/13/15 23:12,4.67,0.471,,foyer is a kind of room
703397738,false,finalized,3,4/14/15 8:31,5,0,,park is a kind of place
703397739,false,finalized,3,4/14/15 8:55,1.33,0.471,,person is part of nose
703397740,false,finalized,3,4/14/15 6:50,2,1.414,,part can be used with the same meaning of line
703397741,false,finalized,3,4/14/15 10:20,1,0,,brother is a kind of place
703397742,false,finalized,3,4/13/15 8:49,3.33,0.943,,person can be used as the opposite of place
703397743,false,finalized,3,4/12/15 21:18,5,0,,high can be used as the opposite of short
703397744,false,finalized,3,4/14/15 11:32,4.67,0.471,,branch can be used as the opposite of root
703397745,false,finalized,3,4/14/15 8:58,4.33,0.471,,wire is a kind of fasten
703397746,false,finalized,3,4/13/15 7:38,4,0,,work can be used with the same meaning of practice
703397747,false,finalized,3,4/12/15 22:15,3.33,1.7,,king is a clergyman
703397748,false,finalized,3,4/14/15 14:17,3.67,1.247,,jack is a kind of person
703397749,false,finalized,3,4/14/15 7:11,5,0,,human is made of flesh
703397750,false,finalized,3,4/14/15 6:39,4.33,0.471,,cube can be used with the same meaning of dice
703397751,false,finalized,3,4/13/15 16:09,4,0.816,,wheel is part of machine
703397752,false,finalized,3,4/14/15 7:04,4.67,0.471,,city is part of country
703397753,false,finalized,3,4/14/15 12:42,4.67,0.471,,divorce can be used with the same meaning of separation
703397754,false,finalized,3,4/13/15 23:31,1.33,0.471,,japan is a kind of device
703397755,false,finalized,3,4/12/15 20:48,5,0,,department is a kind of division
703397756,false,finalized,3,4/13/15 20:46,4,0,,action can be used with the same meaning of performance
703397757,false,finalized,3,4/14/15 4:59,1.33,0.471,,mind can be used as the opposite of brain
703397758,false,finalized,3,4/13/15 7:38,4,0,,purpose can be used with the same meaning of matter
703397759,false,finalized,3,4/14/15 7:01,4.67,0.471,,school is a kind of education
703397760,false,finalized,3,4/14/15 12:21,5,0,,happiness can be used with the same meaning of joy
703397761,false,finalized,3,4/14/15 6:28,1.67,0.471,,star can be used as the opposite of moon
703397762,false,finalized,3,4/14/15 13:50,3.67,1.247,,plant can be used as the opposite of mineral
703397763,false,finalized,3,4/14/15 5:59,5,0,,go_up is a kind of rise
703397764,false,finalized,3,4/14/15 7:44,1.33,0.471,,bitter can be used as the opposite of milk
703397765,false,finalized,3,4/13/15 18:59,1.33,0.471,,country can be used as the opposite of france
703397766,false,finalized,3,4/12/15 21:26,1,0,,set is made of element
703397767,false,finalized,3,4/14/15 9:02,5,0,,gift is a kind of present
703397768,false,finalized,3,4/14/15 9:41,2.67,1.7,,decide is a kind of end
703397769,false,finalized,3,4/14/15 6:21,4.33,0.471,,satisfaction is a kind of payment
703397770,false,finalized,3,4/14/15 7:24,4.67,0.471,,drive can be used as the opposite of idle
703397771,false,finalized,3,4/13/15 7:25,3.33,0.943,,seed can be used as the opposite of flower
703397772,false,finalized,3,4/14/15 9:34,5,0,,consume can be used with the same meaning of eat
703397773,false,finalized,3,4/14/15 7:07,4.67,0.471,,garbage can be used with the same meaning of rubbish
703397774,false,finalized,3,4/13/15 7:40,4.33,0.471,,cup is made of plastic
703397775,false,finalized,3,4/14/15 7:08,3.33,0.943,,company can be used as the opposite of crowd
703397776,false,finalized,3,4/14/15 8:16,3.67,1.247,,floor is part of lake
703397777,false,finalized,3,4/14/15 8:08,4.33,0.471,,document is a kind of confirm
703397778,false,finalized,3,4/14/15 12:50,5,0,,rose is a kind of live_thing
703397779,false,finalized,3,4/14/15 9:05,4,1.414,,fabric is made of warp
703397780,false,finalized,3,4/14/15 8:27,2.33,1.886,,prime can be used with the same meaning of grind
703397781,false,finalized,3,4/14/15 7:15,1.33,0.471,,draw is a kind of thin
703397782,false,finalized,3,4/14/15 6:53,1.33,0.471,,stiff can be used with the same meaning of can
703397783,false,finalized,3,4/14/15 12:58,4.33,0.471,,bomb is made of metal
703397784,false,finalized,3,4/14/15 2:26,4.67,0.471,,electron can be used as the opposite of neutron
703397785,false,finalized,3,4/14/15 13:52,1.67,0.471,,post can be used as the opposite of office
703397786,false,finalized,3,4/14/15 6:37,2,0.816,,blood can be used as the opposite of water
703397787,false,finalized,3,4/14/15 9:16,5,0,,cannabis can be used with the same meaning of weed
703397788,false,finalized,3,4/14/15 6:01,1,0,,democracy is a kind of food
703397789,false,finalized,3,4/12/15 20:26,4,1.414,,baggage can be used with the same meaning of stuff
703397790,false,finalized,3,4/14/15 6:27,3.67,1.247,,novel can be used as the opposite of fact
703397791,false,finalized,3,4/14/15 14:33,4,0,,bend can be used with the same meaning of incline
703397792,false,finalized,3,4/14/15 2:28,5,0,,control can be used as the opposite of free
703397793,false,finalized,3,4/13/15 9:03,4.33,0.471,,shoe is a kind of clothe
703397794,false,finalized,3,4/14/15 7:29,5,0,,chocolate_candy is a kind of chocolate
703397795,false,finalized,3,4/14/15 13:51,4.67,0.471,,sun is a star
703397796,false,finalized,3,4/14/15 8:48,3.33,1.7,,mercury can be used as the opposite of mar
703397797,false,finalized,3,4/13/15 16:55,3.33,1.7,,bill is a kind of program
703397798,false,finalized,3,4/14/15 8:45,4.67,0.471,,one can be used as the opposite of zero
703397799,false,finalized,3,4/12/15 22:03,4.67,0.471,,space can be used with the same meaning of separate
703397800,false,finalized,3,4/14/15 9:37,4.67,0.471,,bell is made of metal
703397801,false,finalized,3,4/14/15 7:15,3.67,0.471,,book can be used as the opposite of television
703397802,false,finalized,3,4/13/15 20:20,3.67,1.247,,freedom is a kind of belief
703397803,false,finalized,3,4/14/15 6:36,2.67,1.7,,hay is a town
703397804,false,finalized,3,4/14/15 14:32,3.33,1.7,,crop can be used as the opposite of type
703397805,false,finalized,3,4/14/15 8:26,2.67,1.7,,money can be used as the opposite of credit
703397806,false,finalized,3,4/14/15 6:46,4.67,0.471,,move can be used as the opposite of stationary
703397807,false,finalized,3,4/14/15 5:58,1.67,0.943,,cat is made of wood
703397808,false,finalized,3,4/12/15 21:18,1.67,0.943,,snow is a kind of pavement
703397809,false,finalized,3,4/13/15 20:06,1.33,0.471,,set can be used with the same meaning of head
703397810,false,finalized,3,4/14/15 9:24,1.33,0.471,,earth is a kind of build
703397811,false,finalized,3,4/14/15 13:55,4.33,0.471,,rest can be used as the opposite of energy
703397812,false,finalized,3,4/14/15 9:03,4.67,0.471,,dance is a kind of social
703397813,false,finalized,3,4/14/15 14:02,5,0,,index is part of book
703397814,false,finalized,3,4/14/15 6:40,1.67,0.471,,red is a kind of play
703397815,false,finalized,3,4/14/15 8:49,4,1.414,,population is a kind of collection
703397816,false,finalized,3,4/13/15 16:55,1.67,0.471,,brass is a kind of family
703397817,false,finalized,3,4/14/15 11:20,2,1.414,,division is a member of government
703397818,false,finalized,3,4/12/15 20:53,3,1.633,,edge can be used as the opposite of top
703397819,false,finalized,3,4/13/15 7:42,2.67,0.943,,enjoy is a kind of play
703397820,false,finalized,3,4/14/15 8:06,5,0,,mountain is part of landscape
703397821,false,finalized,3,4/14/15 10:47,3.67,0.471,,coin is made of silver
703397822,false,finalized,3,4/14/15 7:41,4,0,,joint can be used as the opposite of separate
703397823,false,finalized,3,4/14/15 7:57,2.33,1.247,,mold is a kind of dessert
703397824,false,finalized,3,4/12/15 21:17,3.33,0.943,,hope can be used as the opposite of defeat
703397825,false,finalized,3,4/14/15 14:25,3.33,1.7,,atmosphere is part of earth
703397826,false,finalized,3,4/14/15 2:31,1,0,,woman is a kind of monk
703397827,false,finalized,3,4/14/15 10:05,4,0,,credit can be used with the same meaning of faith
703397828,false,finalized,3,4/14/15 10:53,1,0,,spot is a kind of person
703397829,false,finalized,3,4/14/15 6:02,5,0,,delight can be used with the same meaning of pleasure
703397830,false,finalized,3,4/13/15 17:26,1,0,,level can be used as the opposite of nice
703397831,false,finalized,3,4/14/15 5:12,2.67,1.247,,recreation can be used with the same meaning of relief
703397832,false,finalized,3,4/14/15 8:10,5,0,,couch is a kind of seat
703397833,false,finalized,3,4/14/15 9:49,4.67,0.471,,politician is a kind of leader
703397834,false,finalized,3,4/14/15 7:41,3,1.414,,air can be used as the opposite of fire
